Date,Time,ms,LEVEL,TEMPERATURE,source_file,Date_clean,Time_clean,datetime
11/29/2023,3:49:59 PM,0,-0.7,20.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,3:49:59 PM,11/29/2023 15:49
11/29/2023,4:19:59 PM,0,18.7,18.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,4:19:59 PM,11/29/2023 16:19
11/29/2023,4:49:59 PM,0,18.5,18.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,4:49:59 PM,11/29/2023 16:49
11/29/2023,5:19:59 PM,0,18.9,18.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,5:19:59 PM,11/29/2023 17:19
11/29/2023,5:49:59 PM,0,18.7,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,5:49:59 PM,11/29/2023 17:49
11/29/2023,6:19:59 PM,0,18.5,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,6:19:59 PM,11/29/2023 18:19
11/29/2023,6:49:59 PM,0,18.3,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,6:49:59 PM,11/29/2023 18:49
11/29/2023,7:19:59 PM,0,18.7,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,7:19:59 PM,11/29/2023 19:19
11/29/2023,7:49:59 PM,0,18.2,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,7:49:59 PM,11/29/2023 19:49
11/29/2023,8:19:59 PM,0,17.9,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,8:19:59 PM,11/29/2023 20:19
11/29/2023,8:49:59 PM,0,18.5,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,8:49:59 PM,11/29/2023 20:49
11/29/2023,9:19:59 PM,0,18.4,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,9:19:59 PM,11/29/2023 21:19
11/29/2023,9:49:59 PM,0,17.8,18.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,9:49:59 PM,11/29/2023 21:49
11/29/2023,10:19:59 PM,0,18,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,10:19:59 PM,11/29/2023 22:19
11/29/2023,10:49:59 PM,0,18.2,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,10:49:59 PM,11/29/2023 22:49
11/29/2023,11:19:59 PM,0,18.3,19.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,11:19:59 PM,11/29/2023 23:19
11/29/2023,11:49:59 PM,0,18.3,19.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/29/2023,11:49:59 PM,11/29/2023 23:49
11/30/2023,12:19:59 AM,0,18.1,19.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,12:19:59 AM,11/30/2023 0:19
11/30/2023,12:49:59 AM,0,18.1,19.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,12:49:59 AM,11/30/2023 0:49
11/30/2023,1:19:59 AM,0,17.7,19,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,1:19:59 AM,11/30/2023 1:19
11/30/2023,1:49:59 AM,0,17.8,18.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,1:49:59 AM,11/30/2023 1:49
11/30/2023,2:19:59 AM,0,18,18.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,2:19:59 AM,11/30/2023 2:19
11/30/2023,2:49:59 AM,0,18,18.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,2:49:59 AM,11/30/2023 2:49
11/30/2023,3:19:59 AM,0,17.9,18.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,3:19:59 AM,11/30/2023 3:19
11/30/2023,3:49:59 AM,0,17.5,18.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,3:49:59 AM,11/30/2023 3:49
11/30/2023,4:19:59 AM,0,17.7,18.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,4:19:59 AM,11/30/2023 4:19
11/30/2023,4:49:59 AM,0,17.9,18.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,4:49:59 AM,11/30/2023 4:49
11/30/2023,5:19:59 AM,0,17.8,18.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,5:19:59 AM,11/30/2023 5:19
11/30/2023,5:49:59 AM,0,17.8,18.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,5:49:59 AM,11/30/2023 5:49
11/30/2023,6:19:59 AM,0,17.4,18.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,6:19:59 AM,11/30/2023 6:19
11/30/2023,6:49:59 AM,0,18.3,18.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,6:49:59 AM,11/30/2023 6:49
11/30/2023,7:19:59 AM,0,17.7,18.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,7:19:59 AM,11/30/2023 7:19
11/30/2023,7:49:59 AM,0,17.5,18.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,7:49:59 AM,11/30/2023 7:49
11/30/2023,8:19:59 AM,0,-0.6,21.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,8:19:59 AM,11/30/2023 8:19
11/30/2023,8:49:59 AM,0,-6.6,20.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,8:49:59 AM,11/30/2023 8:49
11/30/2023,9:19:59 AM,0,11.6,19.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,9:19:59 AM,11/30/2023 9:19
11/30/2023,9:49:59 AM,0,0.8,18.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,9:49:59 AM,11/30/2023 9:49
11/30/2023,10:19:59 AM,0,-1,17.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,10:19:59 AM,11/30/2023 10:19
11/30/2023,10:49:59 AM,0,16,8.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,10:49:59 AM,11/30/2023 10:49
11/30/2023,11:19:59 AM,0,15.3,4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,11:19:59 AM,11/30/2023 11:19
11/30/2023,11:49:59 AM,0,14.4,4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,11:49:59 AM,11/30/2023 11:49
11/30/2023,12:19:59 PM,0,14.8,4.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,12:19:59 PM,11/30/2023 12:19
11/30/2023,12:49:59 PM,0,15.4,4.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,12:49:59 PM,11/30/2023 12:49
11/30/2023,1:19:59 PM,0,15.5,4.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,1:19:59 PM,11/30/2023 13:19
11/30/2023,1:49:59 PM,0,15.5,4.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,1:49:59 PM,11/30/2023 13:49
11/30/2023,2:19:59 PM,0,15.3,4.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,2:19:59 PM,11/30/2023 14:19
11/30/2023,2:49:59 PM,0,16,4.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,2:49:59 PM,11/30/2023 14:49
11/30/2023,3:19:59 PM,0,15.8,5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,3:19:59 PM,11/30/2023 15:19
11/30/2023,3:49:59 PM,0,16.1,5.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,3:49:59 PM,11/30/2023 15:49
11/30/2023,4:19:59 PM,0,16.3,5.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,4:19:59 PM,11/30/2023 16:19
11/30/2023,4:49:59 PM,0,16.2,5.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,4:49:59 PM,11/30/2023 16:49
11/30/2023,5:19:59 PM,0,15.7,5.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,5:19:59 PM,11/30/2023 17:19
11/30/2023,5:49:59 PM,0,16.2,5.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,5:49:59 PM,11/30/2023 17:49
11/30/2023,6:19:59 PM,0,15.9,5.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,6:19:59 PM,11/30/2023 18:19
11/30/2023,6:49:59 PM,0,16,5.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,6:49:59 PM,11/30/2023 18:49
11/30/2023,7:19:59 PM,0,16.1,5.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,7:19:59 PM,11/30/2023 19:19
11/30/2023,7:49:59 PM,0,16.5,5.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,7:49:59 PM,11/30/2023 19:49
11/30/2023,8:19:59 PM,0,15.6,5.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,8:19:59 PM,11/30/2023 20:19
11/30/2023,8:49:59 PM,0,16.1,5.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,8:49:59 PM,11/30/2023 20:49
11/30/2023,9:19:59 PM,0,16.1,5.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,9:19:59 PM,11/30/2023 21:19
11/30/2023,9:49:59 PM,0,15.7,6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,9:49:59 PM,11/30/2023 21:49
11/30/2023,10:19:59 PM,0,15.6,6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,10:19:59 PM,11/30/2023 22:19
11/30/2023,10:49:59 PM,0,15.6,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,10:49:59 PM,11/30/2023 22:49
11/30/2023,11:19:59 PM,0,15.6,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,11:19:59 PM,11/30/2023 23:19
11/30/2023,11:49:59 PM,0,14.8,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,11/30/2023,11:49:59 PM,11/30/2023 23:49
12/1/2023,12:19:59 AM,0,16,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,12:19:59 AM,12/1/2023 0:19
12/1/2023,12:49:59 AM,0,15.3,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,12:49:59 AM,12/1/2023 0:49
12/1/2023,1:19:59 AM,0,15.3,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,1:19:59 AM,12/1/2023 1:19
12/1/2023,1:49:59 AM,0,15.4,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,1:49:59 AM,12/1/2023 1:49
12/1/2023,2:19:59 AM,0,15.1,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,2:19:59 AM,12/1/2023 2:19
12/1/2023,2:49:59 AM,0,15.1,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,2:49:59 AM,12/1/2023 2:49
12/1/2023,3:19:59 AM,0,15.7,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,3:19:59 AM,12/1/2023 3:19
12/1/2023,3:49:59 AM,0,15.3,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,3:49:59 AM,12/1/2023 3:49
12/1/2023,4:19:59 AM,0,16,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,4:19:59 AM,12/1/2023 4:19
12/1/2023,4:49:59 AM,0,15.7,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,4:49:59 AM,12/1/2023 4:49
12/1/2023,5:19:59 AM,0,16.2,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,5:19:59 AM,12/1/2023 5:19
12/1/2023,5:49:59 AM,0,16.8,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,5:49:59 AM,12/1/2023 5:49
12/1/2023,6:19:59 AM,0,15,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,6:19:59 AM,12/1/2023 6:19
12/1/2023,6:49:59 AM,0,13.7,6.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,6:49:59 AM,12/1/2023 6:49
12/1/2023,7:19:59 AM,0,14.4,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,7:19:59 AM,12/1/2023 7:19
12/1/2023,7:49:59 AM,0,15,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,7:49:59 AM,12/1/2023 7:49
12/1/2023,8:19:59 AM,0,15.2,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,8:19:59 AM,12/1/2023 8:19
12/1/2023,8:49:59 AM,0,15.7,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,8:49:59 AM,12/1/2023 8:49
12/1/2023,9:19:59 AM,0,15.3,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,9:19:59 AM,12/1/2023 9:19
12/1/2023,9:49:59 AM,0,15.5,6.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,9:49:59 AM,12/1/2023 9:49
12/1/2023,10:19:59 AM,0,16.1,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,10:19:59 AM,12/1/2023 10:19
12/1/2023,10:49:59 AM,0,16.2,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,10:49:59 AM,12/1/2023 10:49
12/1/2023,11:19:59 AM,0,15.7,6.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,11:19:59 AM,12/1/2023 11:19
12/1/2023,11:49:59 AM,0,16.1,6.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,11:49:59 AM,12/1/2023 11:49
12/1/2023,12:19:59 PM,0,16,6.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,12:19:59 PM,12/1/2023 12:19
12/1/2023,12:49:59 PM,0,16.1,6.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,12:49:59 PM,12/1/2023 12:49
12/1/2023,1:19:59 PM,0,16.6,6.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,1:19:59 PM,12/1/2023 13:19
12/1/2023,1:49:59 PM,0,16.2,6.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,1:49:59 PM,12/1/2023 13:49
12/1/2023,2:19:59 PM,0,16.6,6.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,2:19:59 PM,12/1/2023 14:19
12/1/2023,2:49:59 PM,0,17.2,6.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,2:49:59 PM,12/1/2023 14:49
12/1/2023,3:19:59 PM,0,15.5,6.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,3:19:59 PM,12/1/2023 15:19
12/1/2023,3:49:59 PM,0,17.7,6.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,3:49:59 PM,12/1/2023 15:49
12/1/2023,4:19:59 PM,0,16.3,7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,4:19:59 PM,12/1/2023 16:19
12/1/2023,4:49:59 PM,0,17.2,7.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,4:49:59 PM,12/1/2023 16:49
12/1/2023,5:19:59 PM,0,17.2,7.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,5:19:59 PM,12/1/2023 17:19
12/1/2023,5:49:59 PM,0,17.1,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,5:49:59 PM,12/1/2023 17:49
12/1/2023,6:19:59 PM,0,17.1,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,6:19:59 PM,12/1/2023 18:19
12/1/2023,6:49:59 PM,0,16.4,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,6:49:59 PM,12/1/2023 18:49
12/1/2023,7:19:59 PM,0,16.3,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,7:19:59 PM,12/1/2023 19:19
12/1/2023,7:49:59 PM,0,16.3,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,7:49:59 PM,12/1/2023 19:49
12/1/2023,8:19:59 PM,0,16.4,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,8:19:59 PM,12/1/2023 20:19
12/1/2023,8:49:59 PM,0,16.5,7.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,8:49:59 PM,12/1/2023 20:49
12/1/2023,9:19:59 PM,0,16.3,7.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,9:19:59 PM,12/1/2023 21:19
12/1/2023,9:49:59 PM,0,16.2,7.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,9:49:59 PM,12/1/2023 21:49
12/1/2023,10:19:59 PM,0,16,7.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,10:19:59 PM,12/1/2023 22:19
12/1/2023,10:49:59 PM,0,16.5,7.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,10:49:59 PM,12/1/2023 22:49
12/1/2023,11:19:59 PM,0,16.3,7.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,11:19:59 PM,12/1/2023 23:19
12/1/2023,11:49:59 PM,0,16.3,7.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/1/2023,11:49:59 PM,12/1/2023 23:49
12/2/2023,12:19:59 AM,0,16.6,7.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,12:19:59 AM,12/2/2023 0:19
12/2/2023,12:49:59 AM,0,16.4,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,12:49:59 AM,12/2/2023 0:49
12/2/2023,1:19:59 AM,0,16.6,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,1:19:59 AM,12/2/2023 1:19
12/2/2023,1:49:59 AM,0,16.3,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,1:49:59 AM,12/2/2023 1:49
12/2/2023,2:19:59 AM,0,16.9,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,2:19:59 AM,12/2/2023 2:19
12/2/2023,2:49:59 AM,0,16.5,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,2:49:59 AM,12/2/2023 2:49
12/2/2023,3:19:59 AM,0,16.6,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,3:19:59 AM,12/2/2023 3:19
12/2/2023,3:49:59 AM,0,16.1,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,3:49:59 AM,12/2/2023 3:49
12/2/2023,4:19:59 AM,0,16.1,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,4:19:59 AM,12/2/2023 4:19
12/2/2023,4:49:59 AM,0,16.3,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,4:49:59 AM,12/2/2023 4:49
12/2/2023,5:19:59 AM,0,17.1,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,5:19:59 AM,12/2/2023 5:19
12/2/2023,5:49:59 AM,0,16.6,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,5:49:59 AM,12/2/2023 5:49
12/2/2023,6:19:59 AM,0,16.8,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,6:19:59 AM,12/2/2023 6:19
12/2/2023,6:49:59 AM,0,17,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,6:49:59 AM,12/2/2023 6:49
12/2/2023,7:19:59 AM,0,16.3,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,7:19:59 AM,12/2/2023 7:19
12/2/2023,7:49:59 AM,0,16.6,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,7:49:59 AM,12/2/2023 7:49
12/2/2023,8:19:59 AM,0,16.8,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,8:19:59 AM,12/2/2023 8:19
12/2/2023,8:49:59 AM,0,16.8,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,8:49:59 AM,12/2/2023 8:49
12/2/2023,9:19:59 AM,0,16.7,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,9:19:59 AM,12/2/2023 9:19
12/2/2023,9:49:59 AM,0,16.6,7.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,9:49:59 AM,12/2/2023 9:49
12/2/2023,10:19:59 AM,0,16.3,7.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,10:19:59 AM,12/2/2023 10:19
12/2/2023,10:49:59 AM,0,16.7,7.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,10:49:59 AM,12/2/2023 10:49
12/2/2023,11:19:59 AM,0,15.7,8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,11:19:59 AM,12/2/2023 11:19
12/2/2023,11:49:59 AM,0,16.2,8.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,11:49:59 AM,12/2/2023 11:49
12/2/2023,12:19:59 PM,0,15.9,8.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,12:19:59 PM,12/2/2023 12:19
12/2/2023,12:49:59 PM,0,16.4,8.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,12:49:59 PM,12/2/2023 12:49
12/2/2023,1:19:59 PM,0,16.5,8.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,1:19:59 PM,12/2/2023 13:19
12/2/2023,1:49:59 PM,0,16,8.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,1:49:59 PM,12/2/2023 13:49
12/2/2023,2:19:59 PM,0,16.5,8.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,2:19:59 PM,12/2/2023 14:19
12/2/2023,2:49:59 PM,0,16.7,9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,2:49:59 PM,12/2/2023 14:49
12/2/2023,3:19:59 PM,0,16.3,9.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,3:19:59 PM,12/2/2023 15:19
12/2/2023,3:49:59 PM,0,17,9.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,3:49:59 PM,12/2/2023 15:49
12/2/2023,4:19:59 PM,0,16.7,9.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,4:19:59 PM,12/2/2023 16:19
12/2/2023,4:49:59 PM,0,16.7,9.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,4:49:59 PM,12/2/2023 16:49
12/2/2023,5:19:59 PM,0,16.9,9.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,5:19:59 PM,12/2/2023 17:19
12/2/2023,5:49:59 PM,0,16.2,9.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,5:49:59 PM,12/2/2023 17:49
12/2/2023,6:19:59 PM,0,16.8,9.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,6:19:59 PM,12/2/2023 18:19
12/2/2023,6:49:59 PM,0,16.2,9.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,6:49:59 PM,12/2/2023 18:49
12/2/2023,7:19:59 PM,0,15.8,9.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,7:19:59 PM,12/2/2023 19:19
12/2/2023,7:49:59 PM,0,16.1,9.1,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,7:49:59 PM,12/2/2023 19:49
12/2/2023,8:19:59 PM,0,15.9,9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,8:19:59 PM,12/2/2023 20:19
12/2/2023,8:49:59 PM,0,15.8,8.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,8:49:59 PM,12/2/2023 20:49
12/2/2023,9:19:59 PM,0,16.1,8.9,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,9:19:59 PM,12/2/2023 21:19
12/2/2023,9:49:59 PM,0,16.3,8.8,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,9:49:59 PM,12/2/2023 21:49
12/2/2023,10:19:59 PM,0,15.5,8.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,10:19:59 PM,12/2/2023 22:19
12/2/2023,10:49:59 PM,0,15,8.7,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,10:49:59 PM,12/2/2023 22:49
12/2/2023,11:19:59 PM,0,15.4,8.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,11:19:59 PM,12/2/2023 23:19
12/2/2023,11:49:59 PM,0,15.1,8.6,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/2/2023,11:49:59 PM,12/2/2023 23:49
12/3/2023,12:19:59 AM,0,15,8.5,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,12:19:59 AM,12/3/2023 0:19
12/3/2023,12:49:59 AM,0,16.8,8.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,12:49:59 AM,12/3/2023 0:49
12/3/2023,1:19:59 AM,0,16.4,8.4,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,1:19:59 AM,12/3/2023 1:19
12/3/2023,1:49:59 AM,0,16,8.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,1:49:59 AM,12/3/2023 1:49
12/3/2023,2:19:59 AM,0,15.8,8.3,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,2:19:59 AM,12/3/2023 2:19
12/3/2023,2:49:59 AM,0,16.4,8.2,WS_SPRC_04_h2ohio_wll06_20231129_20250310.csv,12/3/2023,2:49:59 AM,12/3/2023 2:49
