Date,Time,ms,LEVEL,TEMPERATURE,source_file,Date_clean,Time_clean,datetime
11/30/2023,3:19:01 AM,0,17.8,18.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,3:19:01 AM,11/30/2023 3:19
11/30/2023,3:49:01 AM,0,17.4,18.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,3:49:01 AM,11/30/2023 3:49
11/30/2023,4:19:01 AM,0,17.4,18.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,4:19:01 AM,11/30/2023 4:19
11/30/2023,4:49:01 AM,0,17.7,18.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,4:49:01 AM,11/30/2023 4:49
11/30/2023,5:19:01 AM,0,17.8,18.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,5:19:01 AM,11/30/2023 5:19
11/30/2023,5:49:01 AM,0,17.7,18.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,5:49:01 AM,11/30/2023 5:49
11/30/2023,6:19:01 AM,0,17.4,18.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,6:19:01 AM,11/30/2023 6:19
11/30/2023,6:49:01 AM,0,18.3,18.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,6:49:01 AM,11/30/2023 6:49
11/30/2023,7:19:01 AM,0,17.5,18.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,7:19:01 AM,11/30/2023 7:19
11/30/2023,7:49:01 AM,0,17.5,18.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,7:49:01 AM,11/30/2023 7:49
11/30/2023,8:19:01 AM,0,-0.8,20.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,8:19:01 AM,11/30/2023 8:19
11/30/2023,8:49:01 AM,0,-6.5,20.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,8:49:01 AM,11/30/2023 8:49
11/30/2023,9:19:01 AM,0,11.5,19.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,9:19:01 AM,11/30/2023 9:19
11/30/2023,9:49:01 AM,0,0.5,18.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,9:49:01 AM,11/30/2023 9:49
11/30/2023,10:19:01 AM,0,-1.2,17.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,10:19:01 AM,11/30/2023 10:19
11/30/2023,10:49:01 AM,0,-1.1,16.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,10:49:01 AM,11/30/2023 10:49
11/30/2023,11:19:01 AM,0,-0.4,9.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,11:19:01 AM,11/30/2023 11:19
11/30/2023,11:49:01 AM,0,-1.6,7.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,11:49:01 AM,11/30/2023 11:49
11/30/2023,12:19:01 PM,0,-1.4,8.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,12:19:01 PM,11/30/2023 12:19
11/30/2023,12:49:01 PM,0,-0.9,8.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,12:49:01 PM,11/30/2023 12:49
11/30/2023,1:19:01 PM,0,-0.8,9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,1:19:01 PM,11/30/2023 13:19
11/30/2023,1:49:01 PM,0,-0.9,8.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,1:49:01 PM,11/30/2023 13:49
11/30/2023,2:19:01 PM,0,-1.2,8.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,2:19:01 PM,11/30/2023 14:19
11/30/2023,2:49:01 PM,0,-0.8,8.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,2:49:01 PM,11/30/2023 14:49
11/30/2023,3:19:01 PM,0,-0.7,8.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,3:19:01 PM,11/30/2023 15:19
11/30/2023,3:49:01 PM,0,-0.6,8.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,3:49:01 PM,11/30/2023 15:49
11/30/2023,4:19:01 PM,0,-0.5,8.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,4:19:01 PM,11/30/2023 16:19
11/30/2023,4:49:01 PM,0,-0.5,7.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,4:49:01 PM,11/30/2023 16:49
11/30/2023,5:19:01 PM,0,-1.1,4.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,5:19:01 PM,11/30/2023 17:19
11/30/2023,5:49:01 PM,0,-0.4,3.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,5:49:01 PM,11/30/2023 17:49
11/30/2023,6:19:01 PM,0,-0.9,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,6:19:01 PM,11/30/2023 18:19
11/30/2023,6:49:01 PM,0,-0.6,7.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,6:49:01 PM,11/30/2023 18:49
11/30/2023,7:19:01 PM,0,-0.7,7.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,7:19:01 PM,11/30/2023 19:19
11/30/2023,7:49:01 PM,0,0.2,6.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,7:49:01 PM,11/30/2023 19:49
11/30/2023,8:19:01 PM,0,-1,5.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,8:19:01 PM,11/30/2023 20:19
11/30/2023,8:49:01 PM,0,-0.4,5.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,8:49:01 PM,11/30/2023 20:49
11/30/2023,9:19:01 PM,0,-0.3,4.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,9:19:01 PM,11/30/2023 21:19
11/30/2023,9:49:01 PM,0,-0.8,4.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,9:49:01 PM,11/30/2023 21:49
11/30/2023,10:19:01 PM,0,-0.6,4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,10:19:01 PM,11/30/2023 22:19
11/30/2023,10:49:01 PM,0,-0.7,3.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,10:49:01 PM,11/30/2023 22:49
11/30/2023,11:19:01 PM,0,-0.7,3.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,11:19:01 PM,11/30/2023 23:19
11/30/2023,11:49:01 PM,0,-1.4,3.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,11/30/2023,11:49:01 PM,11/30/2023 23:49
12/1/2023,12:19:01 AM,0,-0.5,3.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,12:19:01 AM,12/1/2023 0:19
12/1/2023,12:49:01 AM,0,-0.9,3.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,12:49:01 AM,12/1/2023 0:49
12/1/2023,1:19:01 AM,0,-0.9,3.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,1:19:01 AM,12/1/2023 1:19
12/1/2023,1:49:01 AM,0,-0.8,3.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,1:49:01 AM,12/1/2023 1:49
12/1/2023,2:19:01 AM,0,-1.3,4.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,2:19:01 AM,12/1/2023 2:19
12/1/2023,2:49:01 AM,0,-1.2,4.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,2:49:01 AM,12/1/2023 2:49
12/1/2023,3:19:01 AM,0,-0.5,5.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,3:19:01 AM,12/1/2023 3:19
12/1/2023,3:49:01 AM,0,-1.2,5.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,3:49:01 AM,12/1/2023 3:49
12/1/2023,4:19:01 AM,0,-0.2,4.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,4:19:01 AM,12/1/2023 4:19
12/1/2023,4:49:01 AM,0,-0.5,4.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,4:49:01 AM,12/1/2023 4:49
12/1/2023,5:19:01 AM,0,0,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,5:19:01 AM,12/1/2023 5:19
12/1/2023,5:49:01 AM,0,0.9,5.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,5:49:01 AM,12/1/2023 5:49
12/1/2023,6:19:01 AM,0,-1.2,4.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,6:19:01 AM,12/1/2023 6:19
12/1/2023,6:49:01 AM,0,-2.6,3.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,6:49:01 AM,12/1/2023 6:49
12/1/2023,7:19:01 AM,0,-2,3.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,7:19:01 AM,12/1/2023 7:19
12/1/2023,7:49:01 AM,0,-1.7,3.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,7:49:01 AM,12/1/2023 7:49
12/1/2023,8:19:01 AM,0,-1.6,3.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,8:19:01 AM,12/1/2023 8:19
12/1/2023,8:49:01 AM,0,-1.1,4.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,8:49:01 AM,12/1/2023 8:49
12/1/2023,9:19:01 AM,0,-1.6,4.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,9:19:01 AM,12/1/2023 9:19
12/1/2023,9:49:01 AM,0,-1.4,4.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,9:49:01 AM,12/1/2023 9:49
12/1/2023,10:19:01 AM,0,-1,4.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,10:19:01 AM,12/1/2023 10:19
12/1/2023,10:49:01 AM,0,-1.1,5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,10:49:01 AM,12/1/2023 10:49
12/1/2023,11:19:01 AM,0,-1.6,5.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,11:19:01 AM,12/1/2023 11:19
12/1/2023,11:49:01 AM,0,-1.5,5.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,11:49:01 AM,12/1/2023 11:49
12/1/2023,12:19:01 PM,0,-1.4,5.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,12:19:01 PM,12/1/2023 12:19
12/1/2023,12:49:01 PM,0,-1.3,5.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,12:49:01 PM,12/1/2023 12:49
12/1/2023,1:19:01 PM,0,-0.7,6.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,1:19:01 PM,12/1/2023 13:19
12/1/2023,1:49:01 PM,0,-1.2,6.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,1:49:01 PM,12/1/2023 13:49
12/1/2023,2:19:01 PM,0,-0.8,6.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,2:19:01 PM,12/1/2023 14:19
12/1/2023,2:49:01 PM,0,-0.4,6.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,2:49:01 PM,12/1/2023 14:49
12/1/2023,3:19:01 PM,0,-2.2,6.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,3:19:01 PM,12/1/2023 15:19
12/1/2023,3:49:01 PM,0,0.4,6.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,3:49:01 PM,12/1/2023 15:49
12/1/2023,4:19:01 PM,0,-1.1,6.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,4:19:01 PM,12/1/2023 16:19
12/1/2023,4:49:01 PM,0,-0.2,6.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,4:49:01 PM,12/1/2023 16:49
12/1/2023,5:19:01 PM,0,-0.1,6.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,5:19:01 PM,12/1/2023 17:19
12/1/2023,5:49:01 PM,0,0,6.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,5:49:01 PM,12/1/2023 17:49
12/1/2023,6:19:01 PM,0,0,6.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,6:19:01 PM,12/1/2023 18:19
12/1/2023,6:49:01 PM,0,-0.5,6.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,6:49:01 PM,12/1/2023 18:49
12/1/2023,7:19:01 PM,0,-0.6,6.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,7:19:01 PM,12/1/2023 19:19
12/1/2023,7:49:01 PM,0,-0.6,6.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,7:49:01 PM,12/1/2023 19:49
12/1/2023,8:19:01 PM,0,-0.4,6.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,8:19:01 PM,12/1/2023 20:19
12/1/2023,8:49:01 PM,0,-0.5,6.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,8:49:01 PM,12/1/2023 20:49
12/1/2023,9:19:01 PM,0,-0.7,6.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,9:19:01 PM,12/1/2023 21:19
12/1/2023,9:49:01 PM,0,-0.7,6.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,9:49:01 PM,12/1/2023 21:49
12/1/2023,10:19:01 PM,0,-1.1,7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,10:19:01 PM,12/1/2023 22:19
12/1/2023,10:49:01 PM,0,-0.4,7.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,10:49:01 PM,12/1/2023 22:49
12/1/2023,11:19:01 PM,0,-0.6,7.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,11:19:01 PM,12/1/2023 23:19
12/1/2023,11:49:01 PM,0,-0.6,7.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/1/2023,11:49:01 PM,12/1/2023 23:49
12/2/2023,12:19:01 AM,0,-0.4,7.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,12:19:01 AM,12/2/2023 0:19
12/2/2023,12:49:01 AM,0,-0.5,7.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,12:49:01 AM,12/2/2023 0:49
12/2/2023,1:19:01 AM,0,-0.4,7.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,1:19:01 AM,12/2/2023 1:19
12/2/2023,1:49:01 AM,0,-0.5,8.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,1:49:01 AM,12/2/2023 1:49
12/2/2023,2:19:01 AM,0,0,8.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,2:19:01 AM,12/2/2023 2:19
12/2/2023,2:49:01 AM,0,-0.3,8.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,2:49:01 AM,12/2/2023 2:49
12/2/2023,3:19:01 AM,0,-0.3,7.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,3:19:01 AM,12/2/2023 3:19
12/2/2023,3:49:01 AM,0,-0.8,7.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,3:49:01 AM,12/2/2023 3:49
12/2/2023,4:19:01 AM,0,-0.7,6.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,4:19:01 AM,12/2/2023 4:19
12/2/2023,4:49:01 AM,0,-0.4,6.1,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,4:49:01 AM,12/2/2023 4:49
12/2/2023,5:19:01 AM,0,0.3,6.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,5:19:01 AM,12/2/2023 5:19
12/2/2023,5:49:01 AM,0,-0.2,8.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,5:49:01 AM,12/2/2023 5:49
12/2/2023,6:19:01 AM,0,0,7.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,6:19:01 AM,12/2/2023 6:19
12/2/2023,6:49:01 AM,0,-0.1,7.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,6:49:01 AM,12/2/2023 6:49
12/2/2023,7:19:01 AM,0,-0.5,7.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,7:19:01 AM,12/2/2023 7:19
12/2/2023,7:49:01 AM,0,-0.2,5.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,7:49:01 AM,12/2/2023 7:49
12/2/2023,8:19:01 AM,0,-0.1,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,8:19:01 AM,12/2/2023 8:19
12/2/2023,8:49:01 AM,0,0,6.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,8:49:01 AM,12/2/2023 8:49
12/2/2023,9:19:01 AM,0,0,7.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,9:19:01 AM,12/2/2023 9:19
12/2/2023,9:49:01 AM,0,-0.2,7.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,9:49:01 AM,12/2/2023 9:49
12/2/2023,10:19:01 AM,0,-0.8,8.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,10:19:01 AM,12/2/2023 10:19
12/2/2023,10:49:01 AM,0,-0.5,8.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,10:49:01 AM,12/2/2023 10:49
12/2/2023,11:19:01 AM,0,-1.5,8.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,11:19:01 AM,12/2/2023 11:19
12/2/2023,11:49:01 AM,0,-1.2,8.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,11:49:01 AM,12/2/2023 11:49
12/2/2023,12:19:01 PM,0,-1.6,8.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,12:19:01 PM,12/2/2023 12:19
12/2/2023,12:49:01 PM,0,-1.1,8.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,12:49:01 PM,12/2/2023 12:49
12/2/2023,1:19:01 PM,0,-0.9,8.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,1:19:01 PM,12/2/2023 13:19
12/2/2023,1:49:01 PM,0,-1.5,8.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,1:49:01 PM,12/2/2023 13:49
12/2/2023,2:19:01 PM,0,-1,8.9,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,2:19:01 PM,12/2/2023 14:19
12/2/2023,2:49:01 PM,0,-0.9,8.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,2:49:01 PM,12/2/2023 14:49
12/2/2023,3:19:01 PM,0,-1.6,8.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,3:19:01 PM,12/2/2023 15:19
12/2/2023,3:49:01 PM,0,-0.7,8.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,3:49:01 PM,12/2/2023 15:49
12/2/2023,4:19:01 PM,0,-1,8.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,4:19:01 PM,12/2/2023 16:19
12/2/2023,4:49:01 PM,0,-0.8,7.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,4:49:01 PM,12/2/2023 16:49
12/2/2023,5:19:01 PM,0,-0.6,7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,5:19:01 PM,12/2/2023 17:19
12/2/2023,5:49:01 PM,0,-1.3,5.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,5:49:01 PM,12/2/2023 17:49
12/2/2023,6:19:01 PM,0,-0.6,5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,6:19:01 PM,12/2/2023 18:19
12/2/2023,6:49:01 PM,0,-1.2,5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,6:49:01 PM,12/2/2023 18:49
12/2/2023,7:19:01 PM,0,-1.5,5.4,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,7:19:01 PM,12/2/2023 19:19
12/2/2023,7:49:01 PM,0,-1.1,5.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,7:49:01 PM,12/2/2023 19:49
12/2/2023,8:19:01 PM,0,-1.3,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,8:19:01 PM,12/2/2023 20:19
12/2/2023,8:49:01 PM,0,-1.4,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,8:49:01 PM,12/2/2023 20:49
12/2/2023,9:19:01 PM,0,-1.2,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,9:19:01 PM,12/2/2023 21:19
12/2/2023,9:49:01 PM,0,-0.8,5.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,9:49:01 PM,12/2/2023 21:49
12/2/2023,10:19:01 PM,0,-1.6,5.8,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,10:19:01 PM,12/2/2023 22:19
12/2/2023,10:49:01 PM,0,-2.1,5.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,10:49:01 PM,12/2/2023 22:49
12/2/2023,11:19:01 PM,0,-1.9,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,11:19:01 PM,12/2/2023 23:19
12/2/2023,11:49:01 PM,0,-2.2,5.7,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/2/2023,11:49:01 PM,12/2/2023 23:49
12/3/2023,12:19:01 AM,0,-2.4,5.2,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/3/2023,12:19:01 AM,12/3/2023 0:19
12/3/2023,12:49:01 AM,0,-0.2,5.3,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/3/2023,12:49:01 AM,12/3/2023 0:49
12/3/2023,1:19:01 AM,0,-0.9,5.5,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/3/2023,1:19:01 AM,12/3/2023 1:19
12/3/2023,1:49:01 AM,0,-1,5.6,WS_SPRC_02_h2ohio_wll08_20231129_20250310.csv,12/3/2023,1:49:01 AM,12/3/2023 1:49
