Date,Time,ms,LEVEL,TEMPERATURE,source_file,Date_clean,Time_clean,datetime
3/10/2025,9:59:56 PM,0,1.307,9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/10/2025,9:59:56 PM,3/10/2025 21:59
3/10/2025,10:29:56 PM,0,1.31,9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/10/2025,10:29:56 PM,3/10/2025 22:29
3/10/2025,10:59:56 PM,0,1.306,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/10/2025,10:59:56 PM,3/10/2025 22:59
3/10/2025,11:29:56 PM,0,1.305,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/10/2025,11:29:56 PM,3/10/2025 23:29
3/10/2025,11:59:56 PM,0,1.304,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/10/2025,11:59:56 PM,3/10/2025 23:59
3/11/2025,12:29:56 AM,0,1.301,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,12:29:56 AM,3/11/2025 0:29
3/11/2025,12:59:56 AM,0,1.299,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,12:59:56 AM,3/11/2025 0:59
3/11/2025,1:29:56 AM,0,1.3,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,1:29:56 AM,3/11/2025 1:29
3/11/2025,1:59:56 AM,0,1.301,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,1:59:56 AM,3/11/2025 1:59
3/11/2025,2:29:56 AM,0,1.302,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,2:29:56 AM,3/11/2025 2:29
3/11/2025,2:59:56 AM,0,1.306,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,2:59:56 AM,3/11/2025 2:59
3/11/2025,3:29:56 AM,0,1.308,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,3:29:56 AM,3/11/2025 3:29
3/11/2025,3:59:56 AM,0,1.308,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,3:59:56 AM,3/11/2025 3:59
3/11/2025,4:29:56 AM,0,1.308,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,4:29:56 AM,3/11/2025 4:29
3/11/2025,4:59:56 AM,0,1.311,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,4:59:56 AM,3/11/2025 4:59
3/11/2025,5:29:56 AM,0,1.308,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,5:29:56 AM,3/11/2025 5:29
3/11/2025,5:59:56 AM,0,1.304,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,5:59:56 AM,3/11/2025 5:59
3/11/2025,6:29:56 AM,0,1.304,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,6:29:56 AM,3/11/2025 6:29
3/11/2025,6:59:56 AM,0,1.302,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,6:59:56 AM,3/11/2025 6:59
3/11/2025,7:29:56 AM,0,1.299,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,7:29:56 AM,3/11/2025 7:29
3/11/2025,7:59:56 AM,0,1.298,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,7:59:56 AM,3/11/2025 7:59
3/11/2025,8:29:56 AM,0,1.29,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,8:29:56 AM,3/11/2025 8:29
3/11/2025,8:59:56 AM,0,1.288,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,8:59:56 AM,3/11/2025 8:59
3/11/2025,9:29:56 AM,0,1.289,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,9:29:56 AM,3/11/2025 9:29
3/11/2025,9:59:56 AM,0,1.291,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,9:59:56 AM,3/11/2025 9:59
3/11/2025,10:29:56 AM,0,1.293,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,10:29:56 AM,3/11/2025 10:29
3/11/2025,10:59:56 AM,0,1.299,8.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,10:59:56 AM,3/11/2025 10:59
3/11/2025,11:29:56 AM,0,1.292,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,11:29:56 AM,3/11/2025 11:29
3/11/2025,11:59:56 AM,0,1.295,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,11:59:56 AM,3/11/2025 11:59
3/11/2025,12:29:56 PM,0,1.289,8.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,12:29:56 PM,3/11/2025 12:29
3/11/2025,12:59:56 PM,0,1.304,8.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,12:59:56 PM,3/11/2025 12:59
3/11/2025,1:29:56 PM,0,1.299,9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,1:29:56 PM,3/11/2025 13:29
3/11/2025,1:59:56 PM,0,1.3,9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,1:59:56 PM,3/11/2025 13:59
3/11/2025,2:29:56 PM,0,1.3,9.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,2:29:56 PM,3/11/2025 14:29
3/11/2025,2:59:56 PM,0,1.3,9.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,2:59:56 PM,3/11/2025 14:59
3/11/2025,3:29:56 PM,0,1.3,9.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,3:29:56 PM,3/11/2025 15:29
3/11/2025,3:59:56 PM,0,1.3,9.4,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,3:59:56 PM,3/11/2025 15:59
3/11/2025,4:29:56 PM,0,1.302,9.4,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,4:29:56 PM,3/11/2025 16:29
3/11/2025,4:59:56 PM,0,1.301,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,4:59:56 PM,3/11/2025 16:59
3/11/2025,5:29:56 PM,0,1.304,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,5:29:56 PM,3/11/2025 17:29
3/11/2025,5:59:56 PM,0,1.304,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,5:59:56 PM,3/11/2025 17:59
3/11/2025,6:29:56 PM,0,1.296,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,6:29:56 PM,3/11/2025 18:29
3/11/2025,6:59:56 PM,0,1.301,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,6:59:56 PM,3/11/2025 18:59
3/11/2025,7:29:56 PM,0,1.303,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,7:29:56 PM,3/11/2025 19:29
3/11/2025,7:59:56 PM,0,1.295,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,7:59:56 PM,3/11/2025 19:59
3/11/2025,8:29:56 PM,0,1.291,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,8:29:56 PM,3/11/2025 20:29
3/11/2025,8:59:56 PM,0,1.287,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,8:59:56 PM,3/11/2025 20:59
3/11/2025,9:29:56 PM,0,1.285,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,9:29:56 PM,3/11/2025 21:29
3/11/2025,9:59:56 PM,0,1.279,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,9:59:56 PM,3/11/2025 21:59
3/11/2025,10:29:56 PM,0,1.273,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,10:29:56 PM,3/11/2025 22:29
3/11/2025,10:59:56 PM,0,1.272,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,10:59:56 PM,3/11/2025 22:59
3/11/2025,11:29:56 PM,0,1.277,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,11:29:56 PM,3/11/2025 23:29
3/11/2025,11:59:56 PM,0,1.277,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/11/2025,11:59:56 PM,3/11/2025 23:59
3/12/2025,12:29:56 AM,0,1.275,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,12:29:56 AM,3/12/2025 0:29
3/12/2025,12:59:56 AM,0,1.28,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,12:59:56 AM,3/12/2025 0:59
3/12/2025,1:29:56 AM,0,1.277,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,1:29:56 AM,3/12/2025 1:29
3/12/2025,1:59:56 AM,0,1.276,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,1:59:56 AM,3/12/2025 1:59
3/12/2025,2:29:56 AM,0,1.281,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,2:29:56 AM,3/12/2025 2:29
3/12/2025,2:59:56 AM,0,1.28,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,2:59:56 AM,3/12/2025 2:59
3/12/2025,3:29:56 AM,0,1.283,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,3:29:56 AM,3/12/2025 3:29
3/12/2025,3:59:56 AM,0,1.294,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,3:59:56 AM,3/12/2025 3:59
3/12/2025,4:29:56 AM,0,1.292,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,4:29:56 AM,3/12/2025 4:29
3/12/2025,4:59:56 AM,0,1.29,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,4:59:56 AM,3/12/2025 4:59
3/12/2025,5:29:56 AM,0,1.284,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,5:29:56 AM,3/12/2025 5:29
3/12/2025,5:59:56 AM,0,1.282,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,5:59:56 AM,3/12/2025 5:59
3/12/2025,6:29:56 AM,0,1.286,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,6:29:56 AM,3/12/2025 6:29
3/12/2025,6:59:56 AM,0,1.284,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,6:59:56 AM,3/12/2025 6:59
3/12/2025,7:29:56 AM,0,1.283,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,7:29:56 AM,3/12/2025 7:29
3/12/2025,7:59:56 AM,0,1.272,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,7:59:56 AM,3/12/2025 7:59
3/12/2025,8:29:56 AM,0,1.273,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,8:29:56 AM,3/12/2025 8:29
3/12/2025,8:59:56 AM,0,1.279,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,8:59:56 AM,3/12/2025 8:59
3/12/2025,9:29:56 AM,0,1.278,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,9:29:56 AM,3/12/2025 9:29
3/12/2025,9:59:56 AM,0,1.277,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,9:59:56 AM,3/12/2025 9:59
3/12/2025,10:29:56 AM,0,1.282,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,10:29:56 AM,3/12/2025 10:29
3/12/2025,10:59:56 AM,0,1.28,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,10:59:56 AM,3/12/2025 10:59
3/12/2025,11:29:56 AM,0,1.278,9.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,11:29:56 AM,3/12/2025 11:29
3/12/2025,11:59:56 AM,0,1.292,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,11:59:56 AM,3/12/2025 11:59
3/12/2025,12:29:56 PM,0,1.285,9.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,12:29:56 PM,3/12/2025 12:29
3/12/2025,12:59:56 PM,0,1.287,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,12:59:56 PM,3/12/2025 12:59
3/12/2025,1:29:56 PM,0,1.278,9.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,1:29:56 PM,3/12/2025 13:29
3/12/2025,1:59:56 PM,0,1.278,9.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,1:59:56 PM,3/12/2025 13:59
3/12/2025,2:29:56 PM,0,1.27,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,2:29:56 PM,3/12/2025 14:29
3/12/2025,2:59:56 PM,0,1.271,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,2:59:56 PM,3/12/2025 14:59
3/12/2025,3:29:56 PM,0,1.273,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,3:29:56 PM,3/12/2025 15:29
3/12/2025,3:59:56 PM,0,1.279,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,3:59:56 PM,3/12/2025 15:59
3/12/2025,4:29:56 PM,0,1.286,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,4:29:56 PM,3/12/2025 16:29
3/12/2025,4:59:56 PM,0,1.283,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,4:59:56 PM,3/12/2025 16:59
3/12/2025,5:29:56 PM,0,1.281,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,5:29:56 PM,3/12/2025 17:29
3/12/2025,5:59:56 PM,0,1.284,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,5:59:56 PM,3/12/2025 17:59
3/12/2025,6:29:56 PM,0,1.274,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,6:29:56 PM,3/12/2025 18:29
3/12/2025,6:59:56 PM,0,1.272,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,6:59:56 PM,3/12/2025 18:59
3/12/2025,7:29:56 PM,0,1.267,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,7:29:56 PM,3/12/2025 19:29
3/12/2025,7:59:56 PM,0,1.26,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,7:59:56 PM,3/12/2025 19:59
3/12/2025,8:29:56 PM,0,1.262,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,8:29:56 PM,3/12/2025 20:29
3/12/2025,8:59:56 PM,0,1.261,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,8:59:56 PM,3/12/2025 20:59
3/12/2025,9:29:56 PM,0,1.264,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,9:29:56 PM,3/12/2025 21:29
3/12/2025,9:59:56 PM,0,1.264,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,9:59:56 PM,3/12/2025 21:59
3/12/2025,10:29:56 PM,0,1.263,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,10:29:56 PM,3/12/2025 22:29
3/12/2025,10:59:56 PM,0,1.266,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,10:59:56 PM,3/12/2025 22:59
3/12/2025,11:29:56 PM,0,1.27,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,11:29:56 PM,3/12/2025 23:29
3/12/2025,11:59:56 PM,0,1.279,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/12/2025,11:59:56 PM,3/12/2025 23:59
3/13/2025,12:29:56 AM,0,1.279,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,12:29:56 AM,3/13/2025 0:29
3/13/2025,12:59:56 AM,0,1.282,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,12:59:56 AM,3/13/2025 0:59
3/13/2025,1:29:56 AM,0,1.278,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,1:29:56 AM,3/13/2025 1:29
3/13/2025,1:59:56 AM,0,1.276,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,1:59:56 AM,3/13/2025 1:59
3/13/2025,2:29:56 AM,0,1.282,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,2:29:56 AM,3/13/2025 2:29
3/13/2025,2:59:56 AM,0,1.283,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,2:59:56 AM,3/13/2025 2:59
3/13/2025,3:29:56 AM,0,1.284,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,3:29:56 AM,3/13/2025 3:29
3/13/2025,3:59:56 AM,0,1.282,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,3:59:56 AM,3/13/2025 3:59
3/13/2025,4:29:56 AM,0,1.282,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,4:29:56 AM,3/13/2025 4:29
3/13/2025,4:59:56 AM,0,1.276,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,4:59:56 AM,3/13/2025 4:59
3/13/2025,5:29:56 AM,0,1.27,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,5:29:56 AM,3/13/2025 5:29
3/13/2025,5:59:56 AM,0,1.273,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,5:59:56 AM,3/13/2025 5:59
3/13/2025,6:29:56 AM,0,1.275,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,6:29:56 AM,3/13/2025 6:29
3/13/2025,6:59:56 AM,0,1.271,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,6:59:56 AM,3/13/2025 6:59
3/13/2025,7:29:56 AM,0,1.271,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,7:29:56 AM,3/13/2025 7:29
3/13/2025,7:59:56 AM,0,1.266,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,7:59:56 AM,3/13/2025 7:59
3/13/2025,8:29:56 AM,0,1.266,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,8:29:56 AM,3/13/2025 8:29
3/13/2025,8:59:56 AM,0,1.27,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,8:59:56 AM,3/13/2025 8:59
3/13/2025,9:29:56 AM,0,1.264,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,9:29:56 AM,3/13/2025 9:29
3/13/2025,9:59:56 AM,0,1.272,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,9:59:56 AM,3/13/2025 9:59
3/13/2025,10:29:56 AM,0,1.272,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,10:29:56 AM,3/13/2025 10:29
3/13/2025,10:59:56 AM,0,1.274,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,10:59:56 AM,3/13/2025 10:59
3/13/2025,11:29:56 AM,0,1.277,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,11:29:56 AM,3/13/2025 11:29
3/13/2025,11:59:56 AM,0,1.283,9.9,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,11:59:56 AM,3/13/2025 11:59
3/13/2025,12:29:56 PM,0,1.28,10,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,12:29:56 PM,3/13/2025 12:29
3/13/2025,12:59:56 PM,0,1.287,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,12:59:56 PM,3/13/2025 12:59
3/13/2025,1:29:56 PM,0,1.281,10.1,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,1:29:56 PM,3/13/2025 13:29
3/13/2025,1:59:56 PM,0,1.277,10.2,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,1:59:56 PM,3/13/2025 13:59
3/13/2025,2:29:56 PM,0,1.282,10.3,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,2:29:56 PM,3/13/2025 14:29
3/13/2025,2:59:56 PM,0,1.284,10.4,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,2:59:56 PM,3/13/2025 14:59
3/13/2025,3:29:56 PM,0,1.286,10.5,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,3:29:56 PM,3/13/2025 15:29
3/13/2025,3:59:56 PM,0,1.289,10.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,3:59:56 PM,3/13/2025 15:59
3/13/2025,4:29:56 PM,0,1.297,10.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,4:29:56 PM,3/13/2025 16:29
3/13/2025,4:59:56 PM,0,1.298,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,4:59:56 PM,3/13/2025 16:59
3/13/2025,5:29:56 PM,0,1.294,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,5:29:56 PM,3/13/2025 17:29
3/13/2025,5:59:56 PM,0,1.291,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,5:59:56 PM,3/13/2025 17:59
3/13/2025,6:29:56 PM,0,1.286,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,6:29:56 PM,3/13/2025 18:29
3/13/2025,6:59:56 PM,0,1.286,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,6:59:56 PM,3/13/2025 18:59
3/13/2025,7:29:56 PM,0,1.281,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,7:29:56 PM,3/13/2025 19:29
3/13/2025,7:59:56 PM,0,1.282,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,7:59:56 PM,3/13/2025 19:59
3/13/2025,8:29:56 PM,0,1.283,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,8:29:56 PM,3/13/2025 20:29
3/13/2025,8:59:56 PM,0,1.281,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,8:59:56 PM,3/13/2025 20:59
3/13/2025,9:29:56 PM,0,1.28,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,9:29:56 PM,3/13/2025 21:29
3/13/2025,9:59:56 PM,0,1.277,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,9:59:56 PM,3/13/2025 21:59
3/13/2025,10:29:56 PM,0,1.273,10.8,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,10:29:56 PM,3/13/2025 22:29
3/13/2025,10:59:56 PM,0,1.267,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,10:59:56 PM,3/13/2025 22:59
3/13/2025,11:29:56 PM,0,1.266,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,11:29:56 PM,3/13/2025 23:29
3/13/2025,11:59:56 PM,0,1.264,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/13/2025,11:59:56 PM,3/13/2025 23:59
3/14/2025,12:29:56 AM,0,1.264,10.7,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/14/2025,12:29:56 AM,3/14/2025 0:29
3/14/2025,12:59:56 AM,0,1.262,10.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/14/2025,12:59:56 AM,3/14/2025 0:59
3/14/2025,1:29:56 AM,0,1.256,10.6,WS_SPRC_02_h2ohio_wll26_20250310_20250616.csv,3/14/2025,1:29:56 AM,3/14/2025 1:29
